SiteID,Lon,Lat,Area (m2),Height (m),Age (year),Sealed area (%),Family,Genus,Species,Abundance
4,16.329165,48.216574,231,16,23,83.9,Halictidae,Lasioglossum,pauxillum,
4,16.329165,48.216574,231,16,23,83.9,Halictidae,Lasioglossum,politum,25
4,16.329165,48.216574,231,16,23,83.9,Halictidae,Lasioglossum,sabulosum,
4,16.329165,48.216574,231,16,23,83.9,Halictidae,Lasioglossum,villosulum,
4,16.329165,48.216574,231,16,23,83.9,Halictidae,Sphecodes,albilabris,1
4,16.329165,48.216574,231,16,23,83.9,Halictidae,Sphecodes,monilicornis,
4,16.329165,48.216574,231,16,23,83.9,Halictidae,Sphecodes,ruficrus,
4,16.329165,48.216574,231,16,23,83.9,Megachilidae,Anthidium,manicatum,1
4,16.329165,48.216574,231,16,23,83.9,Megachilidae,Anthidium,oblongatum,
4,16.329165,48.216574,231,16,23,83.9,Megachilidae,Anthidium,strigatum,
4,16.329165,48.216574,231,16,23,83.9,Megachilidae,Chelostoma,florisomne,
4,16.329165,48.216574,231,16,23,83.9,Megachilidae,Chelostoma,rapunculi,
4,16.329165,48.216574,231,16,23,83.9,Megachilidae,Coelioxys,conoideaÿ,
4,16.329165,48.216574,231,16,23,83.9,Megachilidae,Coelioxys,echinata,2
4,16.329165,48.216574,231,16,23,83.9,Megachilidae,Coelioxys,elongata,
4,16.329165,48.216574,231,16,23,83.9,Megachilidae,Coelioxys,mandibularis,
4,16.329165,48.216574,231,16,23,83.9,Megachilidae,Heriades,crenulatus,
4,16.329165,48.216574,231,16,23,83.9,Megachilidae,Heriades,rubicola,1
4,16.329165,48.216574,231,16,23,83.9,Megachilidae,Heriades,truncorum,
4,16.329165,48.216574,231,16,23,83.9,Megachilidae,Megachile,apicalis,
4,16.329165,48.216574,231,16,23,83.9,Megachilidae,Megachile,centuncularis,
4,16.329165,48.216574,231,16,23,83.9,Megachilidae,Megachile,dorsalis,
4,16.329165,48.216574,231,16,23,83.9,Megachilidae,Megachile,ericetorum,
4,16.329165,48.216574,231,16,23,83.9,Megachilidae,Megachile,lagopoda,
4,16.329165,48.216574,231,16,23,83.9,Megachilidae,Megachile,pilidens,3
4,16.329165,48.216574,231,16,23,83.9,Megachilidae,Megachile,rotundata,3
4,16.329165,48.216574,231,16,23,83.9,Megachilidae,Megachile,versicolor,
4,16.329165,48.216574,231,16,23,83.9,Megachilidae,Megachile,willughbiella,3
4,16.329165,48.216574,231,16,23,83.9,Megachilidae,Osmia,aduncaÿ,
4,16.329165,48.216574,231,16,23,83.9,Megachilidae,Osmia,bicornis,1
4,16.329165,48.216574,231,16,23,83.9,Megachilidae,Osmia,caerulescens,2
4,16.329165,48.216574,231,16,23,83.9,Megachilidae,Osmia,cornuta,
4,16.329165,48.216574,231,16,23,83.9,Megachilidae,Osmia,leucomelana,
4,16.329165,48.216574,231,16,23,83.9,Megachilidae,Stelis,punctulatissima,
4,16.329165,48.216574,231,16,23,83.9,Mellitidae,Melitta,haemorrhoidalis,
4,16.329165,48.216574,231,16,23,83.9,Mellitidae,Melitta,leporinaÿ,
5,16.304639,48.195187,1000,12,18,65.4,Andrenidae,Andrena,bimaculata,
5,16.304639,48.195187,1000,12,18,65.4,Andrenidae,Andrena,danuvia,1
5,16.304639,48.195187,1000,12,18,65.4,Andrenidae,Andrena,dorsataÿ,
5,16.304639,48.195187,1000,12,18,65.4,Andrenidae,Andrena,flavipes,3
5,16.304639,48.195187,1000,12,18,65.4,Andrenidae,Andrena,gravida,1
5,16.304639,48.195187,1000,12,18,65.4,Andrenidae,Andrena,minutulaÿ,
5,16.304639,48.195187,1000,12,18,65.4,Andrenidae,Andrena,nigroaenea,
5,16.304639,48.195187,1000,12,18,65.4,Andrenidae,Andrena,ovatulaÿ,2
5,16.304639,48.195187,1000,12,18,65.4,Andrenidae,Andrena,pilipes,
5,16.304639,48.195187,1000,12,18,65.4,Andrenidae,Andrena,tibialis,
5,16.304639,48.195187,1000,12,18,65.4,Andrenidae,Andrena,variansÿ,
5,16.304639,48.195187,1000,12,18,65.4,Apidae,Anthophora,crinipes,1
5,16.304639,48.195187,1000,12,18,65.4,Apidae,Anthophora,plumipesÿ,12
5,16.304639,48.195187,1000,12,18,65.4,Apidae,Anthophora,quadrimaculata,7
5,16.304639,48.195187,1000,12,18,65.4,Apidae,Apis,mellifera,
5,16.304639,48.195187,1000,12,18,65.4,Apidae,Bombus,bohemicus,
5,16.304639,48.195187,1000,12,18,65.4,Apidae,Bombus,hortorum,1
5,16.304639,48.195187,1000,12,18,65.4,Apidae,Bombus,humilis,3
5,16.304639,48.195187,1000,12,18,65.4,Apidae,Bombus,hypnorum,5
5,16.304639,48.195187,1000,12,18,65.4,Apidae,Bombus,lapidaries,16
5,16.304639,48.195187,1000,12,18,65.4,Apidae,Bombus,lucorum,4
5,16.304639,48.195187,1000,12,18,65.4,Apidae,Bombus,pascuorum,21
5,16.304639,48.195187,1000,12,18,65.4,Apidae,Bombus,pratorum,1
5,16.304639,48.195187,1000,12,18,65.4,Apidae,Bombus,rupestris,
5,16.304639,48.195187,1000,12,18,65.4,Apidae,Bombus,terrestris,1
5,16.304639,48.195187,1000,12,18,65.4,Apidae,Eucera,nigrescens,
5,16.304639,48.195187,1000,12,18,65.4,Apidae,Melecta,albifrons,
5,16.304639,48.195187,1000,12,18,65.4,Apidae,Nomada,goodeniana,2
5,16.304639,48.195187,1000,12,18,65.4,Colletidae,Colletes,daviesanus,2
5,16.304639,48.195187,1000,12,18,65.4,Colletidae,Hylaeus,cardioscapus,1
5,16.304639,48.195187,1000,12,18,65.4,Colletidae,Hylaeus,communis,9
5,16.304639,48.195187,1000,12,18,65.4,Colletidae,Hylaeus,gredleri,
5,16.304639,48.195187,1000,12,18,65.4,Colletidae,Hylaeus,hyalinatus,12
5,16.304639,48.195187,1000,12,18,65.4,Colletidae,Hylaeus,imparilis,
5,16.304639,48.195187,1000,12,18,65.4,Colletidae,Hylaeus,leptocephalus,4
5,16.304639,48.195187,1000,12,18,65.4,Colletidae,Hylaeus,pictipes,3
5,16.304639,48.195187,1000,12,18,65.4,Colletidae,Hylaeus,punctatus,11
5,16.304639,48.195187,1000,12,18,65.4,Colletidae,Hylaeus,sinuatus,
5,16.304639,48.195187,1000,12,18,65.4,Colletidae,Hylaeus,styriacus,1
5,16.304639,48.195187,1000,12,18,65.4,Halictidae,Halictus,kessleri,
5,16.304639,48.195187,1000,12,18,65.4,Halictidae,Halictus,maculatus,
5,16.304639,48.195187,1000,12,18,65.4,Halictidae,Halictus,rubicundus,13
5,16.304639,48.195187,1000,12,18,65.4,Halictidae,Halictus,seladonius,7
5,16.304639,48.195187,1000,12,18,65.4,Halictidae,Halictus,simplex,5
5,16.304639,48.195187,1000,12,18,65.4,Halictidae,Halictus,subauratus,29
5,16.304639,48.195187,1000,12,18,65.4,Halictidae,Halictus,tumulorum,8
5,16.304639,48.195187,1000,12,18,65.4,Halictidae,Lasioglossum,calceatum,8
5,16.304639,48.195187,1000,12,18,65.4,Halictidae,Lasioglossum,laticeps,8
5,16.304639,48.195187,1000,12,18,65.4,Halictidae,Lasioglossum,leucozonium,3
5,16.304639,48.195187,1000,12,18,65.4,Halictidae,Lasioglossum,malachurum,
5,16.304639,48.195187,1000,12,18,65.4,Halictidae,Lasioglossum,marginatum,3
5,16.304639,48.195187,1000,12,18,65.4,Halictidae,Lasioglossum,minutulum,1
5,16.304639,48.195187,1000,12,18,65.4,Halictidae,Lasioglossum,morioÿ,3
5,16.304639,48.195187,1000,12,18,65.4,Halictidae,Lasioglossum,nigripes,4
5,16.304639,48.195187,1000,12,18,65.4,Halictidae,Lasioglossum,nitidulum,9
5,16.304639,48.195187,1000,12,18,65.4,Halictidae,Lasioglossum,pauxillum,9
5,16.304639,48.195187,1000,12,18,65.4,Halictidae,Lasioglossum,politum,15
5,16.304639,48.195187,1000,12,18,65.4,Halictidae,Lasioglossum,sabulosum,1
5,16.304639,48.195187,1000,12,18,65.4,Halictidae,Lasioglossum,villosulum,2
5,16.304639,48.195187,1000,12,18,65.4,Halictidae,Sphecodes,albilabris,
5,16.304639,48.195187,1000,12,18,65.4,Halictidae,Sphecodes,monilicornis,
5,16.304639,48.195187,1000,12,18,65.4,Halictidae,Sphecodes,ruficrus,
5,16.304639,48.195187,1000,12,18,65.4,Megachilidae,Anthidium,manicatum,5
5,16.304639,48.195187,1000,12,18,65.4,Megachilidae,Anthidium,oblongatum,
5,16.304639,48.195187,1000,12,18,65.4,Megachilidae,Anthidium,strigatum,1
5,16.304639,48.195187,1000,12,18,65.4,Megachilidae,Chelostoma,florisomne,1
5,16.304639,48.195187,1000,12,18,65.4,Megachilidae,Chelostoma,rapunculi,7
5,16.304639,48.195187,1000,12,18,65.4,Megachilidae,Coelioxys,conoideaÿ,
5,16.304639,48.195187,1000,12,18,65.4,Megachilidae,Coelioxys,echinata,
5,16.304639,48.195187,1000,12,18,65.4,Megachilidae,Coelioxys,elongata,1
5,16.304639,48.195187,1000,12,18,65.4,Megachilidae,Coelioxys,mandibularis,1
5,16.304639,48.195187,1000,12,18,65.4,Megachilidae,Heriades,crenulatus,1
5,16.304639,48.195187,1000,12,18,65.4,Megachilidae,Heriades,rubicola,9
5,16.304639,48.195187,1000,12,18,65.4,Megachilidae,Heriades,truncorum,5
5,16.304639,48.195187,1000,12,18,65.4,Megachilidae,Megachile,apicalis,4
5,16.304639,48.195187,1000,12,18,65.4,Megachilidae,Megachile,centuncularis,1
5,16.304639,48.195187,1000,12,18,65.4,Megachilidae,Megachile,dorsalis,2
5,16.304639,48.195187,1000,12,18,65.4,Megachilidae,Megachile,ericetorum,
5,16.304639,48.195187,1000,12,18,65.4,Megachilidae,Megachile,lagopoda,2
5,16.304639,48.195187,1000,12,18,65.4,Megachilidae,Megachile,pilidens,3
5,16.304639,48.195187,1000,12,18,65.4,Megachilidae,Megachile,rotundata,3
5,16.304639,48.195187,1000,12,18,65.4,Megachilidae,Megachile,versicolor,4
5,16.304639,48.195187,1000,12,18,65.4,Megachilidae,Megachile,willughbiella,18
5,16.304639,48.195187,1000,12,18,65.4,Megachilidae,Osmia,aduncaÿ,1
5,16.304639,48.195187,1000,12,18,65.4,Megachilidae,Osmia,bicornis,7
5,16.304639,48.195187,1000,12,18,65.4,Megachilidae,Osmia,caerulescens,4
5,16.304639,48.195187,1000,12,18,65.4,Megachilidae,Osmia,cornuta,2
5,16.304639,48.195187,1000,12,18,65.4,Megachilidae,Osmia,leucomelana,1
5,16.304639,48.195187,1000,12,18,65.4,Megachilidae,Stelis,punctulatissima,2
5,16.304639,48.195187,1000,12,18,65.4,Mellitidae,Melitta,haemorrhoidalis,1
5,16.304639,48.195187,1000,12,18,65.4,Mellitidae,Melitta,leporinaÿ,
6,16.366834,48.139076,8800,11,16,46.7,Andrenidae,Andrena,bimaculata,
6,16.366834,48.139076,8800,11,16,46.7,Andrenidae,Andrena,danuvia,
6,16.366834,48.139076,8800,11,16,46.7,Andrenidae,Andrena,dorsataÿ,
6,16.366834,48.139076,8800,11,16,46.7,Andrenidae,Andrena,flavipes,
6,16.366834,48.139076,8800,11,16,46.7,Andrenidae,Andrena,gravida,
6,16.366834,48.139076,8800,11,16,46.7,Andrenidae,Andrena,minutulaÿ,
6,16.366834,48.139076,8800,11,16,46.7,Andrenidae,Andrena,nigroaenea,
6,16.366834,48.139076,8800,11,16,46.7,Andrenidae,Andrena,ovatulaÿ,
6,16.366834,48.139076,8800,11,16,46.7,Andrenidae,Andrena,pilipes,
6,16.366834,48.139076,8800,11,16,46.7,Andrenidae,Andrena,tibialis,
6,16.366834,48.139076,8800,11,16,46.7,Andrenidae,Andrena,variansÿ,1
6,16.366834,48.139076,8800,11,16,46.7,Apidae,Anthophora,crinipes,
6,16.366834,48.139076,8800,11,16,46.7,Apidae,Anthophora,plumipesÿ,
6,16.366834,48.139076,8800,11,16,46.7,Apidae,Anthophora,quadrimaculata,
6,16.366834,48.139076,8800,11,16,46.7,Apidae,Apis,mellifera,
6,16.366834,48.139076,8800,11,16,46.7,Apidae,Bombus,bohemicus,
6,16.366834,48.139076,8800,11,16,46.7,Apidae,Bombus,hortorum,
6,16.366834,48.139076,8800,11,16,46.7,Apidae,Bombus,humilis,
6,16.366834,48.139076,8800,11,16,46.7,Apidae,Bombus,hypnorum,
6,16.366834,48.139076,8800,11,16,46.7,Apidae,Bombus,lapidaries,1
6,16.366834,48.139076,8800,11,16,46.7,Apidae,Bombus,lucorum,
6,16.366834,48.139076,8800,11,16,46.7,Apidae,Bombus,pascuorum,
6,16.366834,48.139076,8800,11,16,46.7,Apidae,Bombus,pratorum,
6,16.366834,48.139076,8800,11,16,46.7,Apidae,Bombus,rupestris,
6,16.366834,48.139076,8800,11,16,46.7,Apidae,Bombus,terrestris,
6,16.366834,48.139076,8800,11,16,46.7,Apidae,Eucera,nigrescens,
6,16.366834,48.139076,8800,11,16,46.7,Apidae,Melecta,albifrons,
6,16.366834,48.139076,8800,11,16,46.7,Apidae,Nomada,goodeniana,
6,16.366834,48.139076,8800,11,16,46.7,Colletidae,Colletes,daviesanus,
6,16.366834,48.139076,8800,11,16,46.7,Colletidae,Hylaeus,cardioscapus,
6,16.366834,48.139076,8800,11,16,46.7,Colletidae,Hylaeus,communis,
6,16.366834,48.139076,8800,11,16,46.7,Colletidae,Hylaeus,gredleri,
6,16.366834,48.139076,8800,11,16,46.7,Colletidae,Hylaeus,hyalinatus,
6,16.366834,48.139076,8800,11,16,46.7,Colletidae,Hylaeus,imparilis,
6,16.366834,48.139076,8800,11,16,46.7,Colletidae,Hylaeus,leptocephalus,
6,16.366834,48.139076,8800,11,16,46.7,Colletidae,Hylaeus,pictipes,
6,16.366834,48.139076,8800,11,16,46.7,Colletidae,Hylaeus,punctatus,
6,16.366834,48.139076,8800,11,16,46.7,Colletidae,Hylaeus,sinuatus,
6,16.366834,48.139076,8800,11,16,46.7,Colletidae,Hylaeus,styriacus,
6,16.366834,48.139076,8800,11,16,46.7,Halictidae,Halictus,kessleri,
6,16.366834,48.139076,8800,11,16,46.7,Halictidae,Halictus,maculatus,
6,16.366834,48.139076,8800,11,16,46.7,Halictidae,Halictus,rubicundus,
6,16.366834,48.139076,8800,11,16,46.7,Halictidae,Halictus,seladonius,
6,16.366834,48.139076,8800,11,16,46.7,Halictidae,Halictus,simplex,1
6,16.366834,48.139076,8800,11,16,46.7,Halictidae,Halictus,subauratus,
6,16.366834,48.139076,8800,11,16,46.7,Halictidae,Halictus,tumulorum,
6,16.366834,48.139076,8800,11,16,46.7,Halictidae,Lasioglossum,calceatum,
6,16.366834,48.139076,8800,11,16,46.7,Halictidae,Lasioglossum,laticeps,
6,16.366834,48.139076,8800,11,16,46.7,Halictidae,Lasioglossum,leucozonium,1
6,16.366834,48.139076,8800,11,16,46.7,Halictidae,Lasioglossum,malachurum,1
6,16.366834,48.139076,8800,11,16,46.7,Halictidae,Lasioglossum,marginatum,
6,16.366834,48.139076,8800,11,16,46.7,Halictidae,Lasioglossum,minutulum,
6,16.366834,48.139076,8800,11,16,46.7,Halictidae,Lasioglossum,morioÿ,
6,16.366834,48.139076,8800,11,16,46.7,Halictidae,Lasioglossum,nigripes,
6,16.366834,48.139076,8800,11,16,46.7,Halictidae,Lasioglossum,nitidulum,
6,16.366834,48.139076,8800,11,16,46.7,Halictidae,Lasioglossum,pauxillum,
6,16.366834,48.139076,8800,11,16,46.7,Halictidae,Lasioglossum,politum,
6,16.366834,48.139076,8800,11,16,46.7,Halictidae,Lasioglossum,sabulosum,
6,16.366834,48.139076,8800,11,16,46.7,Halictidae,Lasioglossum,villosulum,
6,16.366834,48.139076,8800,11,16,46.7,Halictidae,Sphecodes,albilabris,
6,16.366834,48.139076,8800,11,16,46.7,Halictidae,Sphecodes,monilicornis,
6,16.366834,48.139076,8800,11,16,46.7,Halictidae,Sphecodes,ruficrus,
6,16.366834,48.139076,8800,11,16,46.7,Megachilidae,Anthidium,manicatum,
6,16.366834,48.139076,8800,11,16,46.7,Megachilidae,Anthidium,oblongatum,1
6,16.366834,48.139076,8800,11,16,46.7,Megachilidae,Anthidium,strigatum,
6,16.366834,48.139076,8800,11,16,46.7,Megachilidae,Chelostoma,florisomne,
6,16.366834,48.139076,8800,11,16,46.7,Megachilidae,Chelostoma,rapunculi,
6,16.366834,48.139076,8800,11,16,46.7,Megachilidae,Coelioxys,conoideaÿ,
6,16.366834,48.139076,8800,11,16,46.7,Megachilidae,Coelioxys,echinata,
6,16.366834,48.139076,8800,11,16,46.7,Megachilidae,Coelioxys,elongata,
6,16.366834,48.139076,8800,11,16,46.7,Megachilidae,Coelioxys,mandibularis,
6,16.366834,48.139076,8800,11,16,46.7,Megachilidae,Heriades,crenulatus,
6,16.366834,48.139076,8800,11,16,46.7,Megachilidae,Heriades,rubicola,
6,16.366834,48.139076,8800,11,16,46.7,Megachilidae,Heriades,truncorum,
6,16.366834,48.139076,8800,11,16,46.7,Megachilidae,Megachile,apicalis,
6,16.366834,48.139076,8800,11,16,46.7,Megachilidae,Megachile,centuncularis,
6,16.366834,48.139076,8800,11,16,46.7,Megachilidae,Megachile,dorsalis,
6,16.366834,48.139076,8800,11,16,46.7,Megachilidae,Megachile,ericetorum,
6,16.366834,48.139076,8800,11,16,46.7,Megachilidae,Megachile,lagopoda,
6,16.366834,48.139076,8800,11,16,46.7,Megachilidae,Megachile,pilidens,
6,16.366834,48.139076,8800,11,16,46.7,Megachilidae,Megachile,rotundata,
6,16.366834,48.139076,8800,11,16,46.7,Megachilidae,Megachile,versicolor,
6,16.366834,48.139076,8800,11,16,46.7,Megachilidae,Megachile,willughbiella,
6,16.366834,48.139076,8800,11,16,46.7,Megachilidae,Osmia,aduncaÿ,
6,16.366834,48.139076,8800,11,16,46.7,Megachilidae,Osmia,bicornis,
6,16.366834,48.139076,8800,11,16,46.7,Megachilidae,Osmia,caerulescens,
6,16.366834,48.139076,8800,11,16,46.7,Megachilidae,Osmia,cornuta,
6,16.366834,48.139076,8800,11,16,46.7,Megachilidae,Osmia,leucomelana,
6,16.366834,48.139076,8800,11,16,46.7,Megachilidae,Stelis,punctulatissima,
6,16.366834,48.139076,8800,11,16,46.7,Mellitidae,Melitta,haemorrhoidalis,
6,16.366834,48.139076,8800,11,16,46.7,Mellitidae,Melitta,leporinaÿ,
7,16.379654,48.236503,400,5,6,68.5,Andrenidae,Andrena,bimaculata,
7,16.379654,48.236503,400,5,6,68.5,Andrenidae,Andrena,danuvia,
7,16.379654,48.236503,400,5,6,68.5,Andrenidae,Andrena,dorsataÿ,
7,16.379654,48.236503,400,5,6,68.5,Andrenidae,Andrena,flavipes,
7,16.379654,48.236503,400,5,6,68.5,Andrenidae,Andrena,gravida,
7,16.379654,48.236503,400,5,6,68.5,Andrenidae,Andrena,minutulaÿ,1
7,16.379654,48.236503,400,5,6,68.5,Andrenidae,Andrena,nigroaenea,
7,16.379654,48.236503,400,5,6,68.5,Andrenidae,Andrena,ovatulaÿ,
7,16.379654,48.236503,400,5,6,68.5,Andrenidae,Andrena,pilipes,
7,16.379654,48.236503,400,5,6,68.5,Andrenidae,Andrena,tibialis,1
7,16.379654,48.236503,400,5,6,68.5,Andrenidae,Andrena,variansÿ,
7,16.379654,48.236503,400,5,6,68.5,Apidae,Anthophora,crinipes,
7,16.379654,48.236503,400,5,6,68.5,Apidae,Anthophora,plumipesÿ,2
7,16.379654,48.236503,400,5,6,68.5,Apidae,Anthophora,quadrimaculata,1
7,16.379654,48.236503,400,5,6,68.5,Apidae,Apis,mellifera,
7,16.379654,48.236503,400,5,6,68.5,Apidae,Bombus,bohemicus,
7,16.379654,48.236503,400,5,6,68.5,Apidae,Bombus,hortorum,
7,16.379654,48.236503,400,5,6,68.5,Apidae,Bombus,humilis,3
7,16.379654,48.236503,400,5,6,68.5,Apidae,Bombus,hypnorum,
7,16.379654,48.236503,400,5,6,68.5,Apidae,Bombus,lapidaries,3
7,16.379654,48.236503,400,5,6,68.5,Apidae,Bombus,lucorum,
7,16.379654,48.236503,400,5,6,68.5,Apidae,Bombus,pascuorum,8
7,16.379654,48.236503,400,5,6,68.5,Apidae,Bombus,pratorum,
7,16.379654,48.236503,400,5,6,68.5,Apidae,Bombus,rupestris,
7,16.379654,48.236503,400,5,6,68.5,Apidae,Bombus,terrestris,1
7,16.379654,48.236503,400,5,6,68.5,Apidae,Eucera,nigrescens,
7,16.379654,48.236503,400,5,6,68.5,Apidae,Melecta,albifrons,
7,16.379654,48.236503,400,5,6,68.5,Apidae,Nomada,goodeniana,
7,16.379654,48.236503,400,5,6,68.5,Colletidae,Colletes,daviesanus,
7,16.379654,48.236503,400,5,6,68.5,Colletidae,Hylaeus,cardioscapus,
7,16.379654,48.236503,400,5,6,68.5,Colletidae,Hylaeus,communis,
7,16.379654,48.236503,400,5,6,68.5,Colletidae,Hylaeus,gredleri,
7,16.379654,48.236503,400,5,6,68.5,Colletidae,Hylaeus,hyalinatus,
7,16.379654,48.236503,400,5,6,68.5,Colletidae,Hylaeus,imparilis,
7,16.379654,48.236503,400,5,6,68.5,Colletidae,Hylaeus,leptocephalus,
7,16.379654,48.236503,400,5,6,68.5,Colletidae,Hylaeus,pictipes,
7,16.379654,48.236503,400,5,6,68.5,Colletidae,Hylaeus,punctatus,
7,16.379654,48.236503,400,5,6,68.5,Colletidae,Hylaeus,sinuatus,
7,16.379654,48.236503,400,5,6,68.5,Colletidae,Hylaeus,styriacus,
7,16.379654,48.236503,400,5,6,68.5,Halictidae,Halictus,kessleri,
7,16.379654,48.236503,400,5,6,68.5,Halictidae,Halictus,maculatus,
7,16.379654,48.236503,400,5,6,68.5,Halictidae,Halictus,rubicundus,
7,16.379654,48.236503,400,5,6,68.5,Halictidae,Halictus,seladonius,
7,16.379654,48.236503,400,5,6,68.5,Halictidae,Halictus,simplex,1
7,16.379654,48.236503,400,5,6,68.5,Halictidae,Halictus,subauratus,5
7,16.379654,48.236503,400,5,6,68.5,Halictidae,Halictus,tumulorum,
7,16.379654,48.236503,400,5,6,68.5,Halictidae,Lasioglossum,calceatum,2
7,16.379654,48.236503,400,5,6,68.5,Halictidae,Lasioglossum,laticeps,
7,16.379654,48.236503,400,5,6,68.5,Halictidae,Lasioglossum,leucozonium,1
7,16.379654,48.236503,400,5,6,68.5,Halictidae,Lasioglossum,malachurum,
7,16.379654,48.236503,400,5,6,68.5,Halictidae,Lasioglossum,marginatum,
7,16.379654,48.236503,400,5,6,68.5,Halictidae,Lasioglossum,minutulum,
7,16.379654,48.236503,400,5,6,68.5,Halictidae,Lasioglossum,morioÿ,
7,16.379654,48.236503,400,5,6,68.5,Halictidae,Lasioglossum,nigripes,
7,16.379654,48.236503,400,5,6,68.5,Halictidae,Lasioglossum,nitidulum,
7,16.379654,48.236503,400,5,6,68.5,Halictidae,Lasioglossum,pauxillum,
7,16.379654,48.236503,400,5,6,68.5,Halictidae,Lasioglossum,politum,8
7,16.379654,48.236503,400,5,6,68.5,Halictidae,Lasioglossum,sabulosum,
7,16.379654,48.236503,400,5,6,68.5,Halictidae,Lasioglossum,villosulum,
7,16.379654,48.236503,400,5,6,68.5,Halictidae,Sphecodes,albilabris,
7,16.379654,48.236503,400,5,6,68.5,Halictidae,Sphecodes,monilicornis,
7,16.379654,48.236503,400,5,6,68.5,Halictidae,Sphecodes,ruficrus,
7,16.379654,48.236503,400,5,6,68.5,Megachilidae,Anthidium,manicatum,
7,16.379654,48.236503,400,5,6,68.5,Megachilidae,Anthidium,oblongatum,
7,16.379654,48.236503,400,5,6,68.5,Megachilidae,Anthidium,strigatum,
7,16.379654,48.236503,400,5,6,68.5,Megachilidae,Chelostoma,florisomne,
7,16.379654,48.236503,400,5,6,68.5,Megachilidae,Chelostoma,rapunculi,
7,16.379654,48.236503,400,5,6,68.5,Megachilidae,Coelioxys,conoideaÿ,
7,16.379654,48.236503,400,5,6,68.5,Megachilidae,Coelioxys,echinata,
7,16.379654,48.236503,400,5,6,68.5,Megachilidae,Coelioxys,elongata,
7,16.379654,48.236503,400,5,6,68.5,Megachilidae,Coelioxys,mandibularis,
7,16.379654,48.236503,400,5,6,68.5,Megachilidae,Heriades,crenulatus,
7,16.379654,48.236503,400,5,6,68.5,Megachilidae,Heriades,rubicola,
7,16.379654,48.236503,400,5,6,68.5,Megachilidae,Heriades,truncorum,
7,16.379654,48.236503,400,5,6,68.5,Megachilidae,Megachile,apicalis,
7,16.379654,48.236503,400,5,6,68.5,Megachilidae,Megachile,centuncularis,
7,16.379654,48.236503,400,5,6,68.5,Megachilidae,Megachile,dorsalis,
7,16.379654,48.236503,400,5,6,68.5,Megachilidae,Megachile,ericetorum,
7,16.379654,48.236503,400,5,6,68.5,Megachilidae,Megachile,lagopoda,1
7,16.379654,48.236503,400,5,6,68.5,Megachilidae,Megachile,pilidens,
7,16.379654,48.236503,400,5,6,68.5,Megachilidae,Megachile,rotundata,
7,16.379654,48.236503,400,5,6,68.5,Megachilidae,Megachile,versicolor,
7,16.379654,48.236503,400,5,6,68.5,Megachilidae,Megachile,willughbiella,1
7,16.379654,48.236503,400,5,6,68.5,Megachilidae,Osmia,aduncaÿ,
7,16.379654,48.236503,400,5,6,68.5,Megachilidae,Osmia,bicornis,
7,16.379654,48.236503,400,5,6,68.5,Megachilidae,Osmia,caerulescens,
7,16.379654,48.236503,400,5,6,68.5,Megachilidae,Osmia,cornuta,
7,16.379654,48.236503,400,5,6,68.5,Megachilidae,Osmia,leucomelana,
7,16.379654,48.236503,400,5,6,68.5,Megachilidae,Stelis,punctulatissima,
7,16.379654,48.236503,400,5,6,68.5,Mellitidae,Melitta,haemorrhoidalis,
7,16.379654,48.236503,400,5,6,68.5,Mellitidae,Melitta,leporinaÿ,1
8,16.466844,48.26685,1500,8,16,47.1,Andrenidae,Andrena,bimaculata,1
8,16.466844,48.26685,1500,8,16,47.1,Andrenidae,Andrena,danuvia,
8,16.466844,48.26685,1500,8,16,47.1,Andrenidae,Andrena,dorsataÿ,1
8,16.466844,48.26685,1500,8,16,47.1,Andrenidae,Andrena,flavipes,
8,16.466844,48.26685,1500,8,16,47.1,Andrenidae,Andrena,gravida,
8,16.466844,48.26685,1500,8,16,47.1,Andrenidae,Andrena,minutulaÿ,
8,16.466844,48.26685,1500,8,16,47.1,Andrenidae,Andrena,nigroaenea,
8,16.466844,48.26685,1500,8,16,47.1,Andrenidae,Andrena,ovatulaÿ,
8,16.466844,48.26685,1500,8,16,47.1,Andrenidae,Andrena,pilipes,1
8,16.466844,48.26685,1500,8,16,47.1,Andrenidae,Andrena,tibialis,
8,16.466844,48.26685,1500,8,16,47.1,Andrenidae,Andrena,variansÿ,
8,16.466844,48.26685,1500,8,16,47.1,Apidae,Anthophora,crinipes,
8,16.466844,48.26685,1500,8,16,47.1,Apidae,Anthophora,plumipesÿ,
8,16.466844,48.26685,1500,8,16,47.1,Apidae,Anthophora,quadrimaculata,
8,16.466844,48.26685,1500,8,16,47.1,Apidae,Apis,mellifera,
8,16.466844,48.26685,1500,8,16,47.1,Apidae,Bombus,bohemicus,
8,16.466844,48.26685,1500,8,16,47.1,Apidae,Bombus,hortorum,
8,16.466844,48.26685,1500,8,16,47.1,Apidae,Bombus,humilis,1
8,16.466844,48.26685,1500,8,16,47.1,Apidae,Bombus,hypnorum,
8,16.466844,48.26685,1500,8,16,47.1,Apidae,Bombus,lapidaries,3
8,16.466844,48.26685,1500,8,16,47.1,Apidae,Bombus,lucorum,
8,16.466844,48.26685,1500,8,16,47.1,Apidae,Bombus,pascuorum,1
8,16.466844,48.26685,1500,8,16,47.1,Apidae,Bombus,pratorum,
8,16.466844,48.26685,1500,8,16,47.1,Apidae,Bombus,rupestris,
8,16.466844,48.26685,1500,8,16,47.1,Apidae,Bombus,terrestris,1
